,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count,status_code,status_message
957,False,/sRpnFcvAsA0AuHKCEFSEbHapQKa.jpg,,2000000.0,"[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}]",,63281.0,tt1718881,ru,Про любоff,"У девушки Даши, приехавшей с подругой «покорять» Москву, редкая специальность — преподаватель техники речи, а жизнь — самая обыкновенная: съемная квартира, невысокие гонорары и занятия с утра до вечера. Однажды Даша получает выгодное предложение — дать уроки преуспевающему бизнесмену Владу, участвующему в политических выборах. У героев начинается бурный роман. Но случайная встреча с женой Влада заставляет Дашу взглянуть на происходящее совсем с другой стороны. И Влад оказывается совсем не героем романа и вовсе не мужчиной мечты…",3.111,/dsBd9mKiQTXHQu37fU5WbsVqSP3.jpg,"[{'id': 21163, 'logo_path': None, 'name': 'Profit', 'origin_country': ''}]","[{'iso_3166_1': 'RU', 'name': 'Russia'}]",2010-09-30,1268793.0,107.0,"[{'iso_639_1': 'ru', 'name': 'Pусский'}]",Released,,Pro Lyuboff,False,4.0,4.0,,
958,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",http://30for30.espn.com/film/silly-little-game.html,54732.0,tt1493940,en,Silly Little Game,"Fantasy Sports is estimated to be a $4 billion industry that boasts over 30 million participants and a league for almost every sport imaginable. But for all this success, the story of the game’s inception is little known. The modern fantasy leagues can be traced back to a group of writers and academics who met at La Rotisserie Francaise in New York City to form a baseball league of their own: The Rotisserie League. The game quickly grew in popularity, and with the growing use and attractiveness of the Internet, the “founding fathers” never foresaw how their creation would take off and ultimately leave them behind. Innovative filmmakers Adam Kurland and Lucas Jansen will chronicle the early development and ultimate explosion of Rotisserie Baseball, and shine a light on its mostly unnoticed innovators.",2.283,/oHf0ggZcbuFLJvv0JunPDXmtaTe.jpg,[],[],2010-04-20,0.0,53.0,[],Released,Their fantasy became our obsession,Silly Little Game,False,5.9,6.0,,
959,False,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,41994.0,tt1646887,en,David Cross: Bigger and Blackerer,"Bigger and Blackerer was taped during two shows, back-to-back on the same evening at Boston's Wilbur Theatre. Only by watching this video will you learn of Cross unique relationship with the deaf community, share his canny insights into the editorial machinations behind the Bible, and marvel at how well a bald, middle-aged white guy can fill out a pair of jeans.",3.993,/feEi9S3Y4xJFLFEcbsLx4we33lF.jpg,"[{'id': 21229, 'logo_path': None, 'name': 'Field Recordings', 'origin_country': ''}, {'id': 21205, 'logo_path': None, 'name': 'Sub Pop Records', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-05-25,0.0,90.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,David Cross: Bigger and Blackerer,False,6.6,13.0,,
960,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}, {'id': 28, 'name': 'Action'}]",,105942.0,tt1580346,en,ReGeneration,"ReGeneration is a 2010 American documentary film written and directed by Phillip Montgomery that looks at the issues facing today's youth and young adults, and the influences that contribute to America's current culture of apathy toward to political and social causes.",3.005,/enLq1u6ns4353kbz26gqez1ECOF.jpg,[],[],2010-05-24,0.0,81.0,[],Released,,ReGeneration,False,7.3,13.0,,
961,False,/hAuMdJGaBrjT9shwS0w5jQowiyJ.jpg,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",http://www.wearefamilythefilm.com/,44972.0,tt1428459,hi,वी आर फैमिली,"Maya is the perfect mother. Her life revolves around her three children, Aleya, Ankush, and Anjali. Who thinks nothing much then the world of her. Despite being divorced from her husband, Aman. Maya has ensured that everything runs smoothly in her house, under her watch, and that they continue to remain a happy family unit. However, when Aman introduces his girlfriend, Shreya a career oriented woman, who has a lot to learn about children's, to the family, the situation immediately takes an unexpected turn. When an incident changes their lives drastically, bringing the two women under the same roof, they find themselves putting to test an unusual situation; can two mothers make a home?",3.794,/dy2qAtTqe83zCCB55sqVK2g7i1m.jpg,"[{'id': 2320, 'logo_path': '/nSAXfUCy16cNRiPlBMHeb700t9p.png', 'name': 'UTV Motion Pictures', 'origin_country': 'IN'}, {'id': 19146, 'logo_path': '/5Ff25ornzVNhm5skuAvMAR556NB.png', 'name': 'Dharma Productions', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2010-09-03,0.0,115.0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}]",Released,A family... in an unusual situation.,We Are Family,False,5.8,25.0,,
962,False,,,0.0,"[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",http://www.filmsdulosange.fr/fr/fr_aufond_desbois.html,72355.0,tt1695990,fr,Au fond des bois,A wanderer named Timothee (Nahuel Pérez Biscayart) arrives in a French village in 1865 pretending to be deaf and mute. He uses tricks to hypnotize a beautiful young woman named Josephine (Isild Le Besco) and takes advantage of her until he is arrested and tried for his crimes.,2.551,/6YbGwlLNat5vdxusWNVdIQqirjU.jpg,"[{'id': 11247, 'logo_path': None, 'name': 'Soficapital', 'origin_country': ''}, {'id': 2564, 'logo_path': None, 'name': 'Ciné@', 'origin_country': 'FR'}, {'id': 39304, 'logo_path': None, 'name': 'Passionfilms', 'origin_country': ''}, {'id': 32714, 'logo_path': '/svvIoCQuIouipUZRLokp0qdIXXi.png', 'name': 'Albertine Productions', 'origin_country': 'FR'}, {'id': 1666, 'logo_path': None, 'name': 'Rhône-Alpes Cinéma', 'origin_country': 'FR'}, {'id': 12392, 'logo_path': None, 'name': 'Région Rhône-Alpes', 'origin_country': ''}, {'id': 6301, 'logo_path': None, 'name': 'CinéCinéma', 'origin_country': ''}, {'id': 7456, 'logo_path': None, 'name': 'Cofinova 6', 'origin_country': 'FR'}, {'id': 2317, 'logo_path': None, 'name': 'Cofinova 3', 'origin_country': 'FR'}, {'id': 310, 'logo_path': '/4Gp5A4YdjPBfsHT47ngHMaXWmb9.png', 'name': 'CNC', 'origin_country': 'FR'}, {'id': 104, 'logo_path': '/9aotxauvc9685tq9pTcRJszuT06.png', 'name': 'Canal+', 'origin_country': 'FR'}, {'id': 94, 'logo_path': '/huC7HqorvUThGIrENrbcHmQVUA0.png', 'name': 'ARTE France Cinéma', 'origin_country': 'FR'}, {'id': 2254, 'logo_path': '/4OQ25tiNECBBRDUhfC5ACa1vOIR.png', 'name': 'Egoli Tossell Film', 'origin_country': 'DE'}]","[{'iso_3166_1': 'FR', 'name': 'France'}, {'iso_3166_1': 'DE', 'name': 'Germany'}]",2010-10-13,0.0,102.0,"[{'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Deep in the Woods,False,6.1,13.0,,
963,False,/e1MhYuYHgoJq8yhom9IRxVVjIPt.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",http://www.lifecyclesfilm.com/,51299.0,tt1828232,en,Life Cycles,"Life Cycles tells a spectacular story of the bike, from its creation to its eventual demise. A visually stunning journey, with thought provoking narration, Life Cycles uses Ultra HD to document the many stories surrounding the mountain bike and its culture. Ride along into breath taking natural settings, as we battle the elements, showcase the progression of riding, take a road trip, fix the bike, and show the destruction and eventual creation of trails. Semenuk, Hopkins, Schwartz, McIntosh, McCaul Agassiz, Hunter and Vanderham guide you through this wonderful story. Life Cycles is a celebration of the bicycle, and is sure to entertain anyone who has ever ridden one.",2.837,/iIv0opatZ86l5sj9R2IXvel9rjC.jpg,[],"[{'iso_3166_1': 'CA', 'name': 'Canada'}]",2010-10-02,0.0,47.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Life Cycles,False,8.6,33.0,,
964,False,,,0.0,"[{'id': 35, 'name': 'Comedy'}]",,52306.0,tt1220627,en,Hard Breakers,"Tired of the dating scene, Lindsay and Alexis take matters into their own hands, clubbing potential mates and dragging them back to their house.",4.683,/bP9xWENh5AmxbKvlK8mrZPaLTAe.jpg,"[{'id': 65943, 'logo_path': None, 'name': 'Oceanfront Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-01-01,0.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The battle of the sexes just got harder.,Hard Breakers,False,3.7,17.0,,
965,False,/siON8gxGnX8O8YAlGvPljTUV1RE.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",http://www.yashrajfilms.com/microsites/pyaarimpossible/movie/pyaarimpossible.html,29538.0,tt1351224,hi,प्यार इंपॉसिबल!,"Be-spectacled geek, Abhay falls in love with college hottie, Alisha and silently slinks away into the shadows when he realises she's unattainable. Seven years later, he re-enters her life as the nanny and hopes to woo the single mom, this time at least. Does he succeed?",5.559,/k8aqtzrGYLVZQTKgi7wU8Qg0Ikg.jpg,"[{'id': 1569, 'logo_path': '/lvzN86o3jrP44DIvn4SMBLOl9PF.png', 'name': 'Yash Raj Films', 'origin_country': 'IN'}]","[{'iso_3166_1': 'IN', 'name': 'India'}]",2010-01-08,0.0,140.0,"[{'iso_639_1': 'hi', 'name': 'हिन्दी'}, {'iso_639_1': 'ur', 'name': 'اردو'}]",Released,1 Beauty + 1 Geek = PI,Pyaar Impossible!,False,4.6,28.0,,
966,False,/yLEau9YZVrOM1hvQJCbZlkVCIlP.jpg,,0.0,"[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",http://www.sparklethemovie.co.uk/,43044.0,tt0790751,en,Sparkle,"Liverpool chancer Sam moves to London with his aspiring chanteuse mum and begins an affair with a PR boss. But problems arise when he falls for her estranged daughter, too.",4.788,/zZr8BTaQO64fGP8eeROt4ZEA1qN.jpg,[],"[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2007-08-17,0.0,100.0,[],Released,,Sparkle,False,7.0,8.0,,
967,False,,,1500000.0,"[{'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.greyskiesmovie.com/,78369.0,tt1568332,en,Grey Skies,"A group of old college friends reunite to relive their glory days by renting a beautiful cabin in the woods. As the sun sets on their first day in the cabin, bright flashes of light announce the arrival of mysterious creatures. These friends will have to outwit a force that is both inhuman and extremely intelligent in order to survive. The outcome will shock and amaze you as we come to realize... we are not alone in the universe.",3.312,,[],[],2010-01-01,0.0,0.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,Don't look up,Grey Skies,False,3.5,8.0,,
968,False,,,0.0,"[{'id': 27, 'name': 'Horror'}]",,71027.0,tt1640569,en,The Super,"George Rossi, who immigrated to the US and served in the Vietnam war, is now a Superintendent of a Queens apartment building. He finds himself quickly slipping into a depraved world which is fueled by the tenants of the building.",4.091,/ptt9KtnVELIxQ9tgfDClOnQpQkQ.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-01-01,0.0,98.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,The Super,False,6.3,3.0,,
969,False,/gtZ0qEvddewBRN8NCIElmfPAugV.jpg,,0.0,"[{'id': 99, 'name': 'Documentary'}]",http://www.queenofthesun.com,88865.0,tt1645852,en,Queen of the Sun,"In 1923, Rudolf Steiner, an Austrian scientist, philosopher &amp; social innovator, predicted that in 80 to 100 years honeybees would collapse. Now, beekeepers around the United States and around the world are reporting an incredible loss of honeybees, a phenomenon deemed ""Colony Collapse Disorder."" This ""pandemic"" is indicated by bees disappearing in mass numbers from their hives with no clear single explanation. The queen is there, honey is there, but the bees are gone. For the first time, in an alarming inquiry into the insights behind Steiner's prediction QUEEN OF THE SUN: What Are the Bees Telling Us? investigates the long-term causes behind the dire global bee crisis through the eyes of biodynamic beekeepers, commercial beekeepers, scientists and philosophers.",3.695,/cn9ZQOHm64DHF9rsizn6DS6Ra2F.jpg,"[{'id': 14444, 'logo_path': None, 'name': 'Collective Eye Films', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-04-01,0.0,83.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,What Are the Bees Telling Us?,Queen of the Sun,False,7.3,7.0,,
970,False,,,250000.0,"[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",http://www.ghostsdontexist.com/,50606.0,tt1285219,en,Ghosts Don't Exist,A renowned television ghost hunter loses faith in what he believes and is about to retire; when he agrees to take one last case from a client who guarantees he'll provide the proof he's looking for.,2.36,,"[{'id': 94433, 'logo_path': None, 'name': 'EastWest Films', 'origin_country': 'US'}, {'id': 94432, 'logo_path': None, 'name': '19th & Wilson', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-01-01,0.0,99.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Ghosts Don't Exist,False,4.3,6.0,,
971,False,/4F7ZPDaEDTrOmUJrepkdcdrL7Yf.jpg,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",http://www.boogielapelicula.com,35837.0,tt1235827,es,"Boogie, el Aceitoso","Based on the comic ""Boogie, el aceitoso"".In a city where crime rules the streets, Boogie shows up. only to make things brutally worse. A hired thug, with a blatant disregard for human life – especially those that are less fortunate, and an unmatched lack of respect for women, Boogie is the ultimate anti-hero. Boogie is an action-packed, jaw-dropping, animated feature, exploding with sadistic humour,violence and non-stop bullets.",4.892,/7AkYQbzcr2q0ls8YKGaKSJktUrX.jpg,"[{'id': 9964, 'logo_path': None, 'name': 'Illusion Studios', 'origin_country': ''}]","[{'iso_3166_1': 'AR', 'name': 'Argentina'}, {'iso_3166_1': 'MX', 'name': 'Mexico'}]",2009-10-22,0.0,82.0,"[{'iso_639_1': 'es', 'name': 'Español'}]",Released,Based on the work of the great Fontanarrosa.,Boogie,False,6.0,32.0,,
972,False,,,0.0,"[{'id': 10751, 'name': 'Family'}, {'id': 18, 'name': 'Drama'}]",,51962.0,tt1467405,da,Min bedste fjende,"Sensitive 12-year-old Alf is the low man on his class' totem pole, and he's sick of it. Forming a secret, Machiavellian alliance with another student who also has grown weary of being bullied, he hatches a plan to throw a wrench into the well-oiled gears of the school social order. Everything seems to go according to plan, until Alf discovers that turning the tables on his tormentors has its own dire consequences.",2.624,/nXxvYZrG9Kzu3Pmhs8bWAV01oPa.jpg,"[{'id': 13209, 'logo_path': None, 'name': 'Bullitt Film', 'origin_country': 'DK'}, {'id': 8992, 'logo_path': None, 'name': 'Scanbox', 'origin_country': ''}]","[{'iso_3166_1': 'DK', 'name': 'Denmark'}]",2010-06-03,0.0,88.0,"[{'iso_639_1': 'da', 'name': 'Dansk'}]",Released,New day at school. New day in hell.,My Good Enemy,False,5.8,5.0,,
973,False,,,0.0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 53, 'name': 'Thriller'}]",,60264.0,tt1221867,en,Urgency,"Returning home after difficult negotiations with potential customers, an employee of the Los Angeles-based pharmaceutical company, Tony West realizes that his wife is captured, while its unit and return home unscathed criminals require $ 50,000 in the next half hour. Doomed to hear Tony goes in search of money, but soon realizes that the kidnapping was not connected with the money …",4.14,/o4qEqPSdUkaliQHG7v5uVXLFV3N.jpg,"[{'id': 60814, 'logo_path': None, 'name': 'Apollo Pro Movie', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2010-01-01,0.0,0.0,"[{'iso_639_1': 'de', 'name': 'Deutsch'}]",Released,,Urgency,False,1.9,4.0,,
974,False,,,0.0,"[{'id': 53, 'name': 'Thriller'}]",,37503.0,tt0878654,en,Bulletface,Horror and Revenge drive this thriller set in the sex and human trafficking underbelly of a nightmarish city where spinal fluid has become the drug of choice...with frightening consequences.,3.098,,[],[],2010-03-10,0.0,82.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,,Bulletface,False,5.5,5.0,,
975,False,/r2SHDfMGf4GMDCimJaV8NfoeTKv.jpg,,0.0,"[{'id': 10770, 'name': 'TV Movie'}, {'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.thejensenproject.com/,42897.0,tt1678053,pt,The Jensen Project,"After a sixteen-year absence, married scientists Claire and Matt Thompson reunite with The Jensen Project. The Jensen Project is a secret community of geniuses doing cutting edge research they share anonymously to help the world.",4.482,/am7jA7ejrxNqam9CBazgEg01OV9.jpg,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}, {'iso_3166_1': 'CA', 'name': 'Canada'}]",2010-07-16,0.0,86.0,"[{'iso_639_1': 'en', 'name': 'English'}]",Released,The future of the world rests in their hands.,The Jensen Project,False,5.0,11.0,,
976,False,,,0.0,"[{'id': 99, 'name': 'Documentary'}]",http://southoftheborderdoc.com/,47426.0,tt1337137,en,South of the Border,A road trip across five countries to explore the social and political movements as well as the mainstream media's misperception of South America while interviewing seven of its elected presidents.,5.136,/s1BHsBQT3mcOInSaIcg6CrmpQNR.jpg,"[{'id': 16776, 'logo_path': None, 'name': 'Good Apple Productions', 'origin_country': ''}, {'id': 4198, 'logo_path': None, 'name': 'Ixtlan', 'origin_country': ''}, {'id': 15231, 'logo_path': '/iFbzMtXFBv2ekA9Ldrw6LqjLrvX.png', 'name': 'Muse Productions', 'origin_country': 'US'}, {'id': 16777, 'logo_path': None, 'name': 'New Element Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2009-09-07,0.0,78.0,"[{'iso_639_1': 'pt', 'name': 'Português'}, {'iso_639_1': 'es', 'name': 'Español'}, {'iso_639_1': 'en', 'name': 'English'}]",Released,,South of the Border,False,5.4,29.0,,
